RECORDING_SESSION_LABEL	order_bq3ans	trial	itemid	ACC_B_Q1	ACC_B_Q2	ACC_B_Q3	ACC_T_Q1	ACC_T_Q2	ACC_T_Q3	RESPONSE_B_Q1	RESPONSE_B_Q2	RESPONSE_B_Q3	RESPONSE_T_Q1	RESPONSE_T_Q2	RESPONSE_T_Q3	TOTAL_CORRECT	order_bq1ans	order_bq2ans	order_tq1ans	order_tq2ans	order_tq3ans	topic	version
71	[1, 4, 3, 2]	6	b5	1	1	1	1	1	1	4	2	1	1	3	3	21	[3, 2, 4, 1]	[4, 1, 2, 3]	[1, 3, 2, 4]	[3, 4, 1, 2]	[3, 4, 1, 2]	bio	71
71	[1, 4, 2, 3]	7	b1	0	0	0	1	0	1	4	1	4	2	1	3	23	[3, 4, 1, 2]	[3, 1, 2, 4]	[3, 1, 4, 2]	[2, 3, 4, 1]	[3, 2, 1, 4]	bio	71
71	[2, 1, 4, 3]	8	b2	0	1	1	1	1	1	2	2	2	1	3	3	28	[3, 2, 4, 1]	[3, 1, 2, 4]	[1, 2, 3, 4]	[4, 2, 1, 3]	[3, 4, 1, 2]	bio	71
71	[4, 1, 2, 3]	9	p2	0	1	1	1	1	1	4	2	2	2	2	3	33	[4, 3, 1, 2]	[4, 1, 3, 2]	[4, 1, 3, 2]	[2, 1, 4, 3]	[4, 2, 1, 3]	physik	71
71	[1, 3, 4, 2]	10	p1	0	0	1	1	0	1	2	1	1	3	1	3	36	[1, 4, 2, 3]	[2, 1, 4, 3]	[2, 4, 1, 3]	[3, 4, 1, 2]	[4, 3, 1, 2]	physik	71
71	[4, 3, 1, 2]	11	p5	0	0	0	0	0	1	3	3	1	2	2	3	37	[4, 3, 2, 1]	[3, 4, 2, 1]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 4, 1, 3]	physik	71
71	[3, 1, 2, 4]	12	b0	1	1	1	1	1	1	4	2	2	1	2	3	43	[2, 3, 4, 1]	[2, 1, 3, 4]	[1, 2, 3, 4]	[3, 1, 2, 4]	[3, 4, 1, 2]	bio	71
7	[4, 2, 1, 3]	1	p3	1	1	1	1	1	0	3	4	3	1	3	2	5	[4, 3, 1, 2]	[3, 4, 2, 1]	[1, 4, 2, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	physik	71
7	[4, 1, 3, 2]	2	p4	1	1	1	1	0	0	3	2	2	3	2	2	9	[3, 4, 1, 2]	[4, 1, 2, 3]	[3, 4, 1, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	physik	71
7	[1, 3, 4, 2]	3	b3	1	1	1	0	1	1	4	3	1	3	4	1	14	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[1, 4, 2, 3]	bio	71
7	[2, 1, 3, 4]	4	p0	0	1	1	1	1	1	1	4	2	3	3	1	19	[4, 2, 1, 3]	[2, 3, 4, 1]	[3, 2, 1, 4]	[2, 4, 1, 3]	[1, 4, 2, 3]	physik	71
7	[2, 3, 4, 1]	5	b4	0	0	1	0	1	1	2	4	4	1	4	4	22	[1, 4, 2, 3]	[3, 1, 4, 2]	[2, 4, 3, 1]	[2, 4, 3, 1]	[3, 2, 4, 1]	bio	71
7	[1, 4, 3, 2]	6	b5	1	0	0	1	0	0	4	3	4	1	4	4	24	[3, 2, 4, 1]	[4, 1, 2, 3]	[1, 3, 2, 4]	[3, 4, 1, 2]	[3, 4, 1, 2]	bio	71
7	[1, 4, 2, 3]	7	b1	0	0	1	0	1	1	1	1	1	3	4	3	27	[3, 4, 1, 2]	[3, 1, 2, 4]	[3, 1, 4, 2]	[2, 3, 4, 1]	[3, 2, 1, 4]	bio	71
7	[2, 1, 4, 3]	8	b2	1	1	1	1	1	1	4	2	2	1	3	3	33	[3, 2, 4, 1]	[3, 1, 2, 4]	[1, 2, 3, 4]	[4, 2, 1, 3]	[3, 4, 1, 2]	bio	71
7	[4, 1, 2, 3]	9	p2	1	1	0	0	0	1	3	2	3	4	1	3	36	[4, 3, 1, 2]	[4, 1, 3, 2]	[4, 1, 3, 2]	[2, 1, 4, 3]	[4, 2, 1, 3]	physik	71
7	[1, 3, 4, 2]	10	p1	1	1	0	1	1	1	1	2	3	3	3	3	41	[1, 4, 2, 3]	[2, 1, 4, 3]	[2, 4, 1, 3]	[3, 4, 1, 2]	[4, 3, 1, 2]	physik	71
7	[4, 3, 1, 2]	11	p5	0	1	1	1	0	1	3	4	3	1	3	3	45	[4, 3, 2, 1]	[3, 4, 2, 1]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 4, 1, 3]	physik	71
7	[3, 1, 2, 4]	12	b0	1	0	0	0	1	0	4	4	4	2	2	4	47	[2, 3, 4, 1]	[2, 1, 3, 4]	[1, 2, 3, 4]	[3, 1, 2, 4]	[3, 4, 1, 2]	bio	71
6	[2, 4, 3, 1]	1	p1	1	0	0	0	1	0	1	1	1	4	1	3	2	[1, 3, 2, 4]	[2, 4, 3, 1]	[2, 3, 1, 4]	[1, 3, 4, 2]	[1, 3, 2, 4]	physik	6
6	[3, 2, 4, 1]	2	b1	0	1	0	1	0	1	1	4	1	1	3	2	5	[2, 4, 3, 1]	[3, 2, 4, 1]	[1, 3, 4, 2]	[3, 1, 2, 4]	[4, 1, 3, 2]	bio	6
6	[2, 1, 3, 4]	3	p5	0	0	0	1	0	1	4	1	3	2	4	3	7	[4, 3, 1, 2]	[4, 2, 1, 3]	[4, 1, 2, 3]	[4, 1, 3, 2]	[4, 3, 1, 2]	physik	6
6	[3, 4, 1, 2]	4	b2	1	0	1	1	1	1	1	3	3	3	2	1	12	[1, 3, 4, 2]	[3, 1, 2, 4]	[2, 4, 1, 3]	[3, 1, 2, 4]	[1, 4, 3, 2]	bio	6
6	[1, 3, 4, 2]	5	p0	0	0	0	1	1	0	1	3	4	3	4	2	14	[3, 1, 4, 2]	[1, 2, 4, 3]	[2, 4, 1, 3]	[2, 4, 3, 1]	[1, 3, 2, 4]	physik	6
6	[4, 1, 2, 3]	6	b5	0	0	0	1	1	0	1	2	1	2	4	2	16	[3, 4, 2, 1]	[4, 2, 1, 3]	[4, 1, 3, 2]	[2, 4, 3, 1]	[1, 3, 4, 2]	bio	6
6	[2, 4, 3, 1]	7	p4	1	1	0	1	0	0	2	2	1	2	3	4	19	[2, 1, 3, 4]	[3, 1, 4, 2]	[2, 1, 4, 3]	[4, 2, 3, 1]	[1, 4, 2, 3]	physik	6
6	[1, 3, 2, 4]	8	p3	0	0	1	1	1	1	1	3	1	4	2	4	23	[2, 3, 4, 1]	[2, 4, 3, 1]	[4, 3, 2, 1]	[2, 1, 3, 4]	[4, 3, 2, 1]	physik	6
6	[1, 2, 4, 3]	9	b4	0	0	0	1	1	1	1	2	3	4	3	3	26	[4, 1, 2, 3]	[2, 4, 1, 3]	[2, 4, 3, 1]	[2, 3, 1, 4]	[4, 3, 1, 2]	bio	6
6	[3, 1, 2, 4]	10	b0	0	1	1	1	1	0	1	4	2	3	2	4	30	[4, 3, 1, 2]	[4, 2, 3, 1]	[4, 3, 1, 2]	[4, 1, 3, 2]	[4, 3, 1, 2]	bio	6
6	[4, 3, 1, 2]	11	p2	1	1	0	0	1	0	4	1	4	2	3	1	33	[3, 4, 2, 1]	[1, 3, 4, 2]	[3, 2, 1, 4]	[3, 4, 1, 2]	[2, 4, 3, 1]	physik	6
6	[1, 4, 3, 2]	12	b3	1	0	1	0	1	1	4	1	1	3	3	4	37	[4, 2, 3, 1]	[2, 1, 4, 3]	[3, 1, 4, 2]	[4, 3, 1, 2]	[4, 2, 3, 1]	bio	6
104	[2, 4, 3, 1]	1	p1	0	1	0	0	0	1	4	3	1	4	2	2	2	[3, 1, 4, 2]	[2, 4, 1, 3]	[1, 3, 4, 2]	[4, 2, 3, 1]	[2, 1, 4, 3]	physik	104
104	[4, 1, 3, 2]	2	p4	1	0	0	0	1	1	4	1	1	3	1	2	5	[3, 2, 4, 1]	[3, 4, 2, 1]	[3, 1, 4, 2]	[1, 3, 4, 2]	[2, 1, 4, 3]	physik	104
104	[4, 1, 2, 3]	3	p0	0	1	0	0	0	1	2	4	3	3	1	2	7	[4, 2, 3, 1]	[4, 3, 2, 1]	[4, 2, 3, 1]	[2, 3, 1, 4]	[2, 1, 4, 3]	physik	104
104	[4, 2, 1, 3]	4	b1	0	0	0	1	1	1	4	3	4	4	2	3	10	[3, 4, 1, 2]	[1, 4, 2, 3]	[4, 2, 3, 1]	[2, 1, 4, 3]	[3, 4, 1, 2]	bio	104
104	[2, 3, 4, 1]	5	b5	0	1	0	1	1	1	2	3	1	4	4	2	14	[2, 4, 1, 3]	[4, 2, 1, 3]	[3, 4, 2, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	bio	104
104	[1, 4, 2, 3]	6	b0	1	0	1	1	1	1	1	4	1	1	2	2	19	[1, 4, 2, 3]	[4, 1, 3, 2]	[1, 3, 2, 4]	[2, 1, 3, 4]	[4, 1, 2, 3]	bio	104
104	[4, 3, 2, 1]	7	p2	0	0	0	1	0	0	4	3	3	4	2	1	20	[4, 3, 1, 2]	[1, 4, 2, 3]	[2, 4, 3, 1]	[2, 3, 1, 4]	[2, 3, 1, 4]	physik	104
104	[3, 1, 2, 4]	8	b3	0	1	1	0	1	1	4	4	2	1	4	1	24	[1, 3, 4, 2]	[2, 4, 3, 1]	[4, 1, 2, 3]	[4, 3, 2, 1]	[1, 3, 2, 4]	bio	104
104	[2, 4, 3, 1]	9	b4	0	0	1	1	1	1	2	3	4	2	1	2	28	[4, 3, 2, 1]	[1, 4, 2, 3]	[4, 1, 2, 3]	[1, 4, 2, 3]	[4, 1, 3, 2]	bio	104
104	[1, 4, 2, 3]	10	p3	1	0	0	0	1	1	2	3	3	1	4	4	31	[2, 1, 3, 4]	[4, 1, 2, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	[3, 2, 4, 1]	physik	104
104	[3, 2, 4, 1]	11	p5	0	0	0	0	0	1	1	4	1	4	4	2	32	[2, 1, 3, 4]	[1, 2, 3, 4]	[2, 1, 3, 4]	[2, 4, 1, 3]	[2, 1, 3, 4]	physik	104
104	[3, 4, 1, 2]	12	b2	1	1	1	1	1	0	2	4	3	4	2	2	37	[3, 1, 2, 4]	[2, 3, 4, 1]	[3, 2, 4, 1]	[4, 1, 2, 3]	[4, 2, 1, 3]	bio	104
70	[4, 2, 1, 3]	1	b4	0	0	0	1	1	1	3	1	4	2	2	2	3	[4, 1, 3, 2]	[2, 4, 3, 1]	[2, 1, 3, 4]	[3, 1, 4, 2]	[4, 1, 2, 3]	bio	70
70	[2, 4, 3, 1]	2	p3	0	0	0	1	1	1	1	3	1	1	1	4	6	[4, 1, 2, 3]	[3, 2, 4, 1]	[1, 3, 2, 4]	[1, 4, 3, 2]	[3, 2, 4, 1]	physik	70
70	[3, 1, 2, 4]	3	b1	1	1	1	1	1	1	3	1	2	1	3	1	12	[4, 3, 1, 2]	[1, 2, 4, 3]	[1, 3, 2, 4]	[2, 3, 1, 4]	[1, 3, 2, 4]	bio	70
70	[2, 3, 4, 1]	4	b3	0	0	1	0	1	1	2	4	4	1	1	4	15	[1, 4, 3, 2]	[1, 2, 3, 4]	[3, 2, 4, 1]	[1, 2, 3, 4]	[4, 3, 2, 1]	bio	70
70	[2, 4, 1, 3]	5	p1	0	0	0	0	0	0	4	4	2	1	4	3	15	[1, 2, 3, 4]	[3, 2, 1, 4]	[2, 1, 4, 3]	[1, 3, 4, 2]	[4, 2, 3, 1]	physik	70
70	[4, 3, 1, 2]	6	p4	0	0	0	1	1	0	1	4	4	4	2	2	17	[3, 4, 1, 2]	[4, 1, 3, 2]	[2, 4, 3, 1]	[2, 1, 4, 3]	[1, 3, 2, 4]	physik	70
70	[3, 1, 2, 4]	7	b0	1	1	0	1	1	1	1	1	4	2	2	1	22	[1, 2, 3, 4]	[1, 2, 4, 3]	[4, 1, 2, 3]	[2, 1, 4, 3]	[1, 4, 3, 2]	bio	70
70	[3, 4, 1, 2]	8	b2	0	1	1	1	1	1	1	3	3	1	2	3	27	[2, 3, 4, 1]	[2, 3, 1, 4]	[1, 2, 4, 3]	[4, 1, 2, 3]	[2, 4, 1, 3]	bio	70
70	[4, 1, 3, 2]	9	p2	0	1	0	1	1	1	4	3	4	4	4	1	31	[1, 3, 4, 2]	[3, 2, 1, 4]	[3, 4, 2, 1]	[4, 3, 2, 1]	[1, 2, 4, 3]	physik	70
70	[1, 4, 3, 2]	10	b5	1	0	0	1	1	1	4	1	4	1	2	1	35	[3, 4, 2, 1]	[2, 1, 3, 4]	[1, 4, 2, 3]	[3, 1, 2, 4]	[1, 2, 4, 3]	bio	70
70	[1, 4, 2, 3]	11	p5	0	0	0	1	0	1	4	2	3	3	2	3	37	[3, 4, 1, 2]	[3, 4, 1, 2]	[3, 4, 1, 2]	[4, 3, 1, 2]	[2, 4, 1, 3]	physik	70
70	[2, 4, 1, 3]	12	p0	0	0	0	0	0	0	1	3	4	3	4	1	37	[4, 3, 2, 1]	[1, 3, 4, 2]	[1, 2, 4, 3]	[1, 2, 3, 4]	[3, 2, 4, 1]	physik	70
87	[4, 3, 1, 2]	1	p1	0	0	0	0	0	0	2	4	2	4	3	3	0	[1, 4, 2, 3]	[4, 3, 1, 2]	[3, 4, 1, 2]	[2, 3, 4, 1]	[3, 2, 4, 1]	physik	87
87	[4, 2, 3, 1]	2	b0	1	0	0	1	1	0	4	4	1	3	3	4	3	[3, 4, 2, 1]	[1, 2, 3, 4]	[2, 4, 1, 3]	[3, 2, 1, 4]	[1, 3, 4, 2]	bio	87
87	[3, 1, 4, 2]	3	b5	0	0	1	1	0	1	4	1	2	4	3	1	6	[2, 4, 1, 3]	[2, 1, 3, 4]	[4, 2, 3, 1]	[3, 4, 2, 1]	[1, 2, 3, 4]	bio	87
87	[3, 1, 4, 2]	4	p4	0	0	0	1	0	0	3	2	4	2	3	3	7	[1, 2, 3, 4]	[1, 2, 4, 3]	[2, 1, 4, 3]	[1, 4, 3, 2]	[4, 1, 3, 2]	physik	87
87	[1, 4, 3, 2]	5	b4	1	0	0	1	1	1	3	3	3	3	3	1	11	[4, 2, 1, 3]	[4, 1, 2, 3]	[4, 3, 1, 2]	[3, 2, 1, 4]	[1, 2, 3, 4]	bio	87
87	[1, 4, 3, 2]	6	b1	0	0	0	1	1	1	4	2	3	2	2	3	14	[2, 1, 4, 3]	[1, 3, 4, 2]	[4, 1, 2, 3]	[2, 1, 3, 4]	[4, 3, 1, 2]	bio	87
87	[3, 4, 1, 2]	7	b2	0	1	1	1	1	1	2	2	3	1	4	1	19	[2, 3, 1, 4]	[4, 1, 2, 3]	[1, 4, 3, 2]	[3, 2, 4, 1]	[1, 3, 2, 4]	bio	87
87	[1, 4, 3, 2]	8	p0	1	0	0	0	0	1	3	4	2	3	1	4	21	[3, 4, 1, 2]	[4, 2, 1, 3]	[3, 1, 4, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	physik	87
87	[4, 3, 2, 1]	9	b3	0	0	0	0	1	1	1	3	3	2	3	2	23	[4, 1, 2, 3]	[3, 2, 4, 1]	[4, 3, 1, 2]	[4, 3, 1, 2]	[3, 1, 2, 4]	bio	87
87	[2, 3, 4, 1]	10	p5	0	0	1	1	0	1	4	3	4	4	1	3	26	[1, 3, 2, 4]	[3, 4, 2, 1]	[3, 2, 4, 1]	[3, 2, 4, 1]	[3, 2, 1, 4]	physik	87
87	[1, 3, 2, 4]	11	p3	0	0	0	1	1	1	3	3	3	2	2	3	29	[1, 2, 4, 3]	[4, 2, 3, 1]	[2, 1, 3, 4]	[3, 1, 4, 2]	[2, 4, 1, 3]	physik	87
87	[2, 4, 1, 3]	12	p2	0	0	0	0	1	1	2	2	4	2	1	1	31	[1, 2, 3, 4]	[4, 2, 1, 3]	[4, 2, 3, 1]	[1, 4, 3, 2]	[1, 3, 2, 4]	physik	87
76	[3, 2, 4, 1]	1	b3	1	0	1	0	1	1	2	1	4	1	3	4	4	[2, 1, 4, 3]	[2, 1, 4, 3]	[3, 4, 2, 1]	[3, 4, 1, 2]	[4, 3, 2, 1]	bio	76
76	[3, 2, 1, 4]	2	b1	0	1	1	1	1	1	3	2	3	3	3	4	9	[4, 3, 2, 1]	[3, 1, 4, 2]	[2, 3, 1, 4]	[2, 3, 1, 4]	[4, 3, 2, 1]	bio	76
76	[2, 4, 1, 3]	3	p5	1	0	0	1	1	1	2	1	1	4	4	3	13	[4, 1, 2, 3]	[3, 4, 2, 1]	[2, 4, 3, 1]	[4, 2, 3, 1]	[2, 4, 1, 3]	physik	76
76	[4, 3, 2, 1]	4	p3	0	1	0	1	1	1	3	4	3	4	3	3	17	[1, 3, 4, 2]	[2, 4, 3, 1]	[3, 4, 2, 1]	[3, 2, 1, 4]	[2, 4, 1, 3]	physik	76
76	[1, 3, 2, 4]	5	b5	0	1	0	1	1	1	1	2	4	4	2	4	21	[4, 2, 3, 1]	[4, 1, 2, 3]	[3, 4, 2, 1]	[4, 1, 2, 3]	[3, 2, 4, 1]	bio	76
76	[2, 3, 4, 1]	6	b0	1	0	1	1	1	0	4	2	4	4	1	1	25	[4, 3, 2, 1]	[2, 3, 1, 4]	[3, 2, 4, 1]	[1, 2, 4, 3]	[2, 3, 4, 1]	bio	76
76	[1, 2, 3, 4]	7	p4	0	0	1	1	1	1	4	3	1	2	4	3	29	[2, 1, 3, 4]	[1, 2, 3, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 4, 1, 3]	physik	76
76	[3, 2, 1, 4]	8	b2	1	1	1	1	1	1	1	4	3	4	3	2	35	[1, 2, 3, 4]	[4, 2, 3, 1]	[2, 4, 3, 1]	[4, 2, 1, 3]	[3, 1, 2, 4]	bio	76
76	[1, 4, 3, 2]	9	p1	1	0	0	0	0	0	4	3	2	2	2	2	36	[2, 3, 4, 1]	[1, 3, 4, 2]	[1, 3, 4, 2]	[1, 3, 2, 4]	[3, 2, 4, 1]	physik	76
76	[3, 1, 4, 2]	10	b4	1	1	0	1	0	1	1	3	1	3	1	2	40	[1, 2, 3, 4]	[2, 3, 1, 4]	[3, 4, 1, 2]	[3, 1, 4, 2]	[2, 1, 3, 4]	bio	76
76	[1, 2, 3, 4]	11	p0	0	1	0	0	1	0	2	3	2	2	1	2	42	[1, 3, 4, 2]	[3, 4, 1, 2]	[3, 2, 4, 1]	[1, 2, 3, 4]	[2, 3, 1, 4]	physik	76
76	[3, 1, 4, 2]	12	p2	0	0	1	1	0	0	4	4	2	4	2	4	44	[2, 3, 1, 4]	[1, 3, 4, 2]	[3, 4, 2, 1]	[4, 2, 3, 1]	[4, 1, 3, 2]	physik	76
38	[4, 2, 3, 1]	1	p5	0	0	0	1	0	1	4	2	3	3	2	3	2	[1, 4, 3, 2]	[3, 4, 1, 2]	[4, 2, 1, 3]	[4, 2, 1, 3]	[3, 4, 1, 2]	physik	38
38	[3, 1, 4, 2]	2	b5	0	1	0	1	1	1	4	4	4	4	3	1	6	[3, 1, 2, 4]	[2, 3, 4, 1]	[3, 2, 4, 1]	[3, 2, 1, 4]	[1, 2, 3, 4]	bio	38
38	[3, 1, 4, 2]	3	p3	0	1	1	1	1	1	4	2	2	4	4	4	11	[3, 1, 4, 2]	[4, 1, 3, 2]	[4, 3, 2, 1]	[3, 2, 4, 1]	[2, 3, 4, 1]	physik	38
38	[1, 3, 2, 4]	4	b3	1	0	1	1	1	1	2	1	1	2	4	3	16	[2, 1, 3, 4]	[3, 1, 2, 4]	[2, 1, 3, 4]	[4, 2, 3, 1]	[2, 3, 1, 4]	bio	38
38	[3, 2, 4, 1]	5	b0	0	1	1	1	1	1	4	2	4	3	1	1	21	[1, 4, 3, 2]	[4, 1, 2, 3]	[3, 4, 1, 2]	[1, 3, 2, 4]	[1, 3, 4, 2]	bio	38
38	[2, 4, 1, 3]	6	b2	1	1	1	1	1	1	3	2	3	1	1	1	27	[3, 2, 1, 4]	[3, 1, 2, 4]	[1, 4, 3, 2]	[1, 2, 4, 3]	[1, 3, 2, 4]	bio	38
38	[3, 1, 4, 2]	7	p1	0	0	0	0	1	1	4	1	3	4	2	2	29	[4, 1, 3, 2]	[4, 2, 1, 3]	[3, 2, 1, 4]	[2, 1, 3, 4]	[4, 1, 2, 3]	physik	38
38	[3, 4, 2, 1]	8	p4	1	0	0	1	0	0	1	4	2	1	4	1	31	[1, 4, 2, 3]	[3, 4, 1, 2]	[1, 4, 3, 2]	[2, 1, 4, 3]	[3, 4, 2, 1]	physik	38
38	[3, 4, 2, 1]	9	b1	0	1	1	1	1	0	4	3	4	3	3	2	35	[1, 2, 4, 3]	[4, 3, 1, 2]	[4, 3, 1, 2]	[3, 2, 1, 4]	[1, 3, 2, 4]	bio	38
38	[1, 2, 4, 3]	10	b4	0	0	1	1	1	1	1	3	1	2	3	1	39	[3, 2, 4, 1]	[4, 1, 2, 3]	[4, 1, 3, 2]	[4, 3, 1, 2]	[1, 4, 2, 3]	bio	38
38	[1, 4, 3, 2]	11	p0	1	0	0	1	1	0	2	3	2	3	2	3	42	[3, 1, 4, 2]	[4, 2, 3, 1]	[3, 2, 1, 4]	[3, 1, 2, 4]	[1, 4, 3, 2]	physik	38
38	[4, 2, 1, 3]	12	p2	0	0	1	1	0	1	2	2	3	2	2	3	45	[1, 4, 2, 3]	[4, 2, 1, 3]	[3, 1, 4, 2]	[4, 2, 3, 1]	[4, 3, 1, 2]	physik	38
