version	text_id	text_domain	order_bq_1_ans	order_bq_2_ans	order_bq_3_ans	order_tq_1_ans	order_tq_2_ans	order_tq_3_ans	trial
78	b0	biology	[1, 2, 3, 4]	[1, 3, 2, 4]	[1, 2, 4, 3]	[3, 1, 2, 4]	[2, 4, 1, 3]	[4, 3, 1, 2]	12
79	b5	biology	[4, 3, 1, 2]	[2, 4, 1, 3]	[4, 1, 2, 3]	[3, 1, 4, 2]	[1, 4, 3, 2]	[1, 4, 3, 2]	1
79	b2	biology	[1, 3, 2, 4]	[1, 2, 3, 4]	[1, 2, 4, 3]	[2, 1, 4, 3]	[1, 2, 3, 4]	[1, 3, 4, 2]	2
79	p5	physics	[2, 4, 1, 3]	[3, 4, 2, 1]	[1, 3, 2, 4]	[1, 4, 3, 2]	[1, 2, 4, 3]	[2, 1, 4, 3]	3
79	b1	biology	[3, 2, 4, 1]	[4, 2, 1, 3]	[3, 4, 2, 1]	[3, 4, 2, 1]	[2, 4, 1, 3]	[4, 1, 2, 3]	4
79	p1	physics	[4, 3, 2, 1]	[1, 4, 2, 3]	[3, 4, 1, 2]	[4, 2, 1, 3]	[2, 4, 1, 3]	[1, 4, 2, 3]	5
79	p4	physics	[2, 3, 4, 1]	[4, 1, 2, 3]	[3, 1, 4, 2]	[4, 2, 1, 3]	[4, 3, 2, 1]	[3, 1, 2, 4]	6
79	p3	physics	[3, 2, 4, 1]	[1, 3, 2, 4]	[2, 3, 4, 1]	[3, 1, 2, 4]	[4, 3, 1, 2]	[3, 2, 1, 4]	7
79	b3	biology	[2, 1, 4, 3]	[2, 1, 3, 4]	[2, 3, 1, 4]	[1, 3, 2, 4]	[1, 3, 4, 2]	[1, 3, 2, 4]	8
79	b0	biology	[1, 4, 2, 3]	[3, 4, 2, 1]	[1, 4, 2, 3]	[1, 2, 3, 4]	[4, 3, 1, 2]	[3, 4, 2, 1]	9
79	p0	physics	[4, 3, 2, 1]	[1, 4, 2, 3]	[4, 3, 1, 2]	[2, 1, 3, 4]	[1, 3, 2, 4]	[3, 1, 2, 4]	10
79	p2	physics	[4, 3, 1, 2]	[4, 3, 1, 2]	[4, 3, 1, 2]	[3, 1, 4, 2]	[1, 2, 3, 4]	[3, 2, 4, 1]	11
79	b4	biology	[1, 4, 2, 3]	[1, 2, 3, 4]	[2, 4, 3, 1]	[1, 2, 3, 4]	[4, 3, 1, 2]	[4, 2, 3, 1]	12
80	p4	physics	[1, 4, 3, 2]	[4, 3, 2, 1]	[2, 4, 1, 3]	[4, 2, 1, 3]	[3, 1, 4, 2]	[4, 1, 2, 3]	1
80	b5	biology	[4, 1, 3, 2]	[2, 3, 4, 1]	[1, 3, 4, 2]	[1, 3, 2, 4]	[3, 4, 2, 1]	[4, 1, 2, 3]	2
80	b2	biology	[2, 1, 3, 4]	[4, 2, 1, 3]	[3, 1, 4, 2]	[1, 4, 3, 2]	[3, 2, 1, 4]	[4, 2, 3, 1]	3
80	p1	physics	[2, 3, 4, 1]	[1, 3, 4, 2]	[2, 3, 4, 1]	[3, 2, 1, 4]	[1, 3, 4, 2]	[3, 4, 1, 2]	4
80	b3	biology	[4, 3, 2, 1]	[4, 1, 2, 3]	[4, 2, 3, 1]	[1, 3, 2, 4]	[4, 2, 3, 1]	[3, 4, 2, 1]	5
80	b4	biology	[1, 3, 4, 2]	[1, 4, 3, 2]	[1, 3, 4, 2]	[3, 4, 1, 2]	[3, 2, 4, 1]	[1, 4, 3, 2]	6
80	p3	physics	[3, 4, 2, 1]	[3, 1, 4, 2]	[3, 2, 4, 1]	[1, 4, 3, 2]	[2, 4, 3, 1]	[3, 2, 4, 1]	7
80	b0	biology	[1, 4, 2, 3]	[1, 3, 4, 2]	[4, 1, 3, 2]	[3, 1, 4, 2]	[2, 4, 1, 3]	[1, 4, 2, 3]	8
80	b1	biology	[3, 4, 1, 2]	[2, 3, 1, 4]	[1, 4, 2, 3]	[3, 4, 1, 2]	[2, 3, 1, 4]	[4, 1, 2, 3]	9
80	p0	physics	[3, 4, 2, 1]	[4, 1, 3, 2]	[3, 2, 4, 1]	[2, 3, 1, 4]	[1, 4, 3, 2]	[3, 4, 1, 2]	10
80	p2	physics	[3, 4, 1, 2]	[1, 4, 2, 3]	[1, 4, 2, 3]	[1, 2, 4, 3]	[1, 4, 3, 2]	[3, 1, 4, 2]	11
80	p5	physics	[1, 3, 4, 2]	[3, 1, 4, 2]	[3, 4, 1, 2]	[1, 4, 3, 2]	[4, 3, 1, 2]	[4, 2, 1, 3]	12
81	b1	biology	[1, 2, 4, 3]	[3, 1, 4, 2]	[4, 1, 2, 3]	[4, 3, 1, 2]	[4, 3, 1, 2]	[4, 1, 3, 2]	1
81	p1	physics	[2, 4, 1, 3]	[4, 1, 3, 2]	[1, 3, 2, 4]	[2, 4, 1, 3]	[1, 2, 4, 3]	[1, 3, 4, 2]	2
81	b3	biology	[2, 3, 4, 1]	[1, 2, 3, 4]	[2, 1, 4, 3]	[2, 3, 4, 1]	[2, 4, 1, 3]	[1, 3, 4, 2]	3
81	p5	physics	[3, 4, 2, 1]	[1, 3, 4, 2]	[4, 3, 1, 2]	[1, 2, 4, 3]	[2, 4, 1, 3]	[4, 1, 2, 3]	4
81	b4	biology	[4, 1, 3, 2]	[4, 1, 2, 3]	[2, 1, 3, 4]	[2, 4, 1, 3]	[4, 3, 1, 2]	[2, 3, 1, 4]	5
81	b5	biology	[4, 3, 2, 1]	[3, 1, 2, 4]	[2, 4, 1, 3]	[1, 3, 2, 4]	[4, 3, 1, 2]	[1, 4, 3, 2]	6
81	b0	biology	[2, 3, 4, 1]	[3, 4, 1, 2]	[3, 1, 4, 2]	[2, 1, 3, 4]	[1, 3, 4, 2]	[2, 1, 3, 4]	7
81	b2	biology	[1, 3, 4, 2]	[2, 1, 3, 4]	[4, 1, 3, 2]	[4, 1, 3, 2]	[2, 4, 1, 3]	[3, 2, 1, 4]	8
81	p2	physics	[2, 3, 4, 1]	[2, 3, 4, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	[3, 2, 4, 1]	[3, 1, 2, 4]	9
81	p4	physics	[1, 4, 2, 3]	[2, 3, 1, 4]	[2, 4, 1, 3]	[1, 2, 3, 4]	[2, 4, 1, 3]	[2, 3, 4, 1]	10
81	p0	physics	[4, 1, 3, 2]	[3, 4, 2, 1]	[4, 3, 2, 1]	[3, 4, 2, 1]	[3, 2, 1, 4]	[3, 4, 2, 1]	11
81	p3	physics	[2, 3, 4, 1]	[4, 1, 2, 3]	[2, 4, 3, 1]	[1, 4, 3, 2]	[4, 1, 3, 2]	[4, 1, 3, 2]	12
82	p1	physics	[3, 1, 4, 2]	[1, 2, 4, 3]	[3, 1, 4, 2]	[2, 3, 1, 4]	[1, 2, 4, 3]	[1, 4, 2, 3]	1
82	p0	physics	[1, 2, 3, 4]	[2, 3, 1, 4]	[4, 3, 2, 1]	[2, 4, 3, 1]	[1, 3, 2, 4]	[2, 3, 1, 4]	2
82	p3	physics	[2, 4, 1, 3]	[2, 4, 1, 3]	[2, 1, 3, 4]	[3, 2, 1, 4]	[1, 3, 2, 4]	[3, 4, 1, 2]	3
82	p2	physics	[3, 1, 2, 4]	[4, 2, 1, 3]	[4, 1, 2, 3]	[4, 2, 3, 1]	[2, 1, 3, 4]	[2, 1, 3, 4]	4
82	b2	biology	[3, 2, 4, 1]	[2, 3, 1, 4]	[4, 3, 1, 2]	[4, 2, 3, 1]	[3, 4, 1, 2]	[1, 2, 3, 4]	5
82	p5	physics	[2, 1, 3, 4]	[2, 1, 4, 3]	[3, 4, 1, 2]	[2, 4, 3, 1]	[4, 1, 2, 3]	[1, 4, 2, 3]	6
82	p4	physics	[3, 4, 1, 2]	[2, 1, 3, 4]	[2, 4, 1, 3]	[2, 1, 3, 4]	[1, 3, 2, 4]	[1, 2, 3, 4]	7
82	b4	biology	[2, 3, 4, 1]	[2, 4, 3, 1]	[1, 4, 2, 3]	[4, 2, 3, 1]	[3, 1, 4, 2]	[2, 3, 1, 4]	8
82	b5	biology	[1, 2, 4, 3]	[2, 3, 4, 1]	[3, 2, 1, 4]	[1, 4, 3, 2]	[4, 1, 2, 3]	[4, 1, 2, 3]	9
82	b0	biology	[2, 3, 1, 4]	[4, 1, 2, 3]	[2, 1, 4, 3]	[2, 1, 3, 4]	[2, 4, 3, 1]	[2, 1, 3, 4]	10
82	b3	biology	[4, 1, 2, 3]	[3, 1, 2, 4]	[2, 3, 4, 1]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	11
82	b1	biology	[4, 1, 3, 2]	[2, 4, 3, 1]	[3, 1, 2, 4]	[3, 2, 4, 1]	[3, 2, 4, 1]	[2, 3, 1, 4]	12
83	p2	physics	[2, 4, 3, 1]	[1, 2, 4, 3]	[1, 2, 4, 3]	[3, 2, 1, 4]	[1, 2, 4, 3]	[2, 3, 4, 1]	1
83	b2	biology	[3, 4, 2, 1]	[2, 3, 1, 4]	[1, 2, 4, 3]	[4, 2, 3, 1]	[1, 4, 3, 2]	[4, 2, 3, 1]	2
83	p4	physics	[4, 3, 2, 1]	[2, 4, 1, 3]	[3, 1, 4, 2]	[3, 2, 1, 4]	[1, 4, 2, 3]	[4, 3, 2, 1]	3
83	b0	biology	[3, 2, 4, 1]	[3, 2, 1, 4]	[3, 1, 4, 2]	[4, 3, 2, 1]	[3, 2, 1, 4]	[4, 3, 1, 2]	4
83	b1	biology	[2, 1, 3, 4]	[1, 3, 2, 4]	[1, 4, 2, 3]	[2, 3, 1, 4]	[1, 3, 4, 2]	[4, 1, 2, 3]	5
83	b3	biology	[1, 4, 2, 3]	[2, 4, 1, 3]	[2, 1, 3, 4]	[2, 1, 3, 4]	[2, 1, 3, 4]	[4, 2, 1, 3]	6
83	b5	biology	[4, 1, 3, 2]	[4, 3, 1, 2]	[4, 2, 1, 3]	[1, 3, 2, 4]	[4, 1, 3, 2]	[1, 3, 4, 2]	7
83	p1	physics	[4, 2, 3, 1]	[1, 3, 4, 2]	[4, 3, 1, 2]	[4, 3, 2, 1]	[2, 4, 3, 1]	[3, 2, 4, 1]	8
83	p3	physics	[4, 1, 3, 2]	[1, 2, 3, 4]	[2, 3, 1, 4]	[4, 2, 1, 3]	[4, 1, 3, 2]	[4, 1, 3, 2]	9
83	p5	physics	[2, 4, 1, 3]	[4, 3, 1, 2]	[1, 2, 3, 4]	[3, 4, 2, 1]	[2, 4, 1, 3]	[2, 1, 3, 4]	10
83	p0	physics	[1, 4, 3, 2]	[2, 3, 1, 4]	[3, 2, 1, 4]	[3, 2, 4, 1]	[2, 3, 4, 1]	[3, 2, 1, 4]	11
83	b4	biology	[2, 4, 1, 3]	[2, 3, 4, 1]	[4, 1, 2, 3]	[4, 1, 2, 3]	[2, 3, 1, 4]	[1, 4, 3, 2]	12
84	p0	physics	[4, 2, 1, 3]	[4, 2, 3, 1]	[1, 2, 4, 3]	[4, 2, 1, 3]	[2, 4, 1, 3]	[4, 1, 3, 2]	1
84	b1	biology	[1, 2, 4, 3]	[3, 4, 1, 2]	[1, 4, 2, 3]	[4, 3, 1, 2]	[2, 4, 1, 3]	[2, 4, 1, 3]	2
84	p5	physics	[2, 3, 4, 1]	[1, 2, 3, 4]	[4, 2, 3, 1]	[3, 2, 4, 1]	[1, 2, 4, 3]	[3, 4, 1, 2]	3
84	p3	physics	[2, 4, 3, 1]	[4, 3, 2, 1]	[1, 4, 2, 3]	[2, 1, 3, 4]	[1, 4, 2, 3]	[1, 2, 3, 4]	4
84	p4	physics	[2, 4, 3, 1]	[4, 3, 2, 1]	[2, 3, 4, 1]	[4, 3, 2, 1]	[4, 3, 1, 2]	[2, 3, 1, 4]	5
84	p1	physics	[3, 4, 1, 2]	[2, 1, 4, 3]	[1, 2, 3, 4]	[4, 3, 1, 2]	[4, 2, 1, 3]	[3, 1, 2, 4]	6
84	b3	biology	[1, 2, 3, 4]	[3, 1, 2, 4]	[4, 3, 2, 1]	[1, 2, 3, 4]	[1, 3, 4, 2]	[2, 4, 3, 1]	7
84	p2	physics	[1, 3, 2, 4]	[4, 2, 1, 3]	[4, 1, 3, 2]	[3, 4, 1, 2]	[2, 3, 1, 4]	[3, 4, 1, 2]	8
84	b4	biology	[3, 4, 1, 2]	[2, 1, 3, 4]	[1, 2, 3, 4]	[2, 1, 3, 4]	[2, 4, 1, 3]	[4, 3, 2, 1]	9
84	b2	biology	[3, 2, 4, 1]	[1, 3, 2, 4]	[3, 1, 2, 4]	[2, 3, 4, 1]	[1, 3, 4, 2]	[1, 2, 4, 3]	10
84	b5	biology	[1, 3, 4, 2]	[3, 1, 4, 2]	[4, 3, 2, 1]	[4, 3, 1, 2]	[4, 1, 2, 3]	[4, 1, 2, 3]	11
84	b0	biology	[3, 4, 1, 2]	[4, 3, 1, 2]	[3, 4, 2, 1]	[1, 4, 3, 2]	[3, 4, 1, 2]	[1, 4, 3, 2]	12
85	b5	biology	[2, 4, 3, 1]	[4, 3, 1, 2]	[1, 2, 3, 4]	[1, 2, 3, 4]	[1, 4, 2, 3]	[1, 3, 2, 4]	1
85	p4	physics	[1, 3, 2, 4]	[4, 3, 1, 2]	[2, 1, 4, 3]	[1, 4, 3, 2]	[3, 1, 4, 2]	[1, 4, 2, 3]	2
85	p5	physics	[3, 1, 2, 4]	[1, 2, 3, 4]	[3, 4, 2, 1]	[1, 4, 3, 2]	[3, 1, 4, 2]	[4, 2, 3, 1]	3
85	b1	biology	[4, 2, 1, 3]	[1, 4, 2, 3]	[4, 1, 3, 2]	[2, 3, 1, 4]	[2, 4, 3, 1]	[2, 3, 1, 4]	4
85	b0	biology	[2, 4, 1, 3]	[3, 1, 2, 4]	[1, 3, 2, 4]	[3, 4, 1, 2]	[4, 1, 3, 2]	[3, 4, 2, 1]	5
85	b2	biology	[4, 2, 1, 3]	[4, 2, 1, 3]	[4, 3, 2, 1]	[4, 3, 1, 2]	[3, 1, 4, 2]	[1, 2, 4, 3]	6
85	b4	biology	[2, 1, 4, 3]	[3, 2, 4, 1]	[3, 2, 4, 1]	[1, 4, 3, 2]	[4, 1, 2, 3]	[1, 4, 3, 2]	7
85	p3	physics	[1, 2, 3, 4]	[2, 3, 4, 1]	[4, 2, 3, 1]	[1, 3, 2, 4]	[2, 3, 4, 1]	[1, 4, 3, 2]	8
85	p1	physics	[2, 1, 3, 4]	[3, 2, 1, 4]	[1, 3, 2, 4]	[1, 4, 2, 3]	[4, 2, 1, 3]	[1, 3, 2, 4]	9
85	p0	physics	[1, 3, 4, 2]	[2, 4, 1, 3]	[2, 1, 3, 4]	[4, 3, 1, 2]	[3, 4, 1, 2]	[2, 1, 4, 3]	10
85	p2	physics	[2, 1, 3, 4]	[1, 3, 2, 4]	[1, 2, 4, 3]	[3, 2, 4, 1]	[2, 3, 4, 1]	[1, 2, 3, 4]	11
85	b3	biology	[3, 4, 1, 2]	[2, 4, 3, 1]	[2, 4, 3, 1]	[3, 4, 1, 2]	[3, 2, 4, 1]	[2, 3, 1, 4]	12
86	b4	biology	[1, 3, 2, 4]	[1, 3, 2, 4]	[3, 2, 4, 1]	[1, 4, 2, 3]	[3, 1, 2, 4]	[2, 4, 3, 1]	1
86	p5	physics	[4, 2, 3, 1]	[2, 4, 3, 1]	[4, 3, 1, 2]	[4, 1, 2, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	2
86	p4	physics	[4, 1, 2, 3]	[3, 1, 4, 2]	[1, 3, 4, 2]	[4, 2, 3, 1]	[2, 1, 4, 3]	[1, 4, 3, 2]	3
86	b2	biology	[3, 2, 4, 1]	[1, 4, 2, 3]	[4, 3, 1, 2]	[3, 2, 4, 1]	[1, 3, 4, 2]	[1, 4, 3, 2]	4
86	b3	biology	[1, 2, 4, 3]	[3, 1, 2, 4]	[1, 3, 2, 4]	[3, 1, 2, 4]	[1, 4, 2, 3]	[4, 2, 3, 1]	5
86	p0	physics	[2, 4, 3, 1]	[1, 3, 4, 2]	[1, 4, 3, 2]	[4, 1, 3, 2]	[2, 3, 1, 4]	[3, 4, 2, 1]	6
86	b0	biology	[3, 4, 1, 2]	[4, 1, 2, 3]	[1, 2, 3, 4]	[1, 4, 2, 3]	[1, 4, 2, 3]	[1, 4, 2, 3]	7
86	b1	biology	[2, 3, 4, 1]	[4, 1, 3, 2]	[1, 4, 3, 2]	[4, 1, 2, 3]	[4, 1, 3, 2]	[4, 1, 3, 2]	8
86	p1	physics	[3, 1, 2, 4]	[2, 3, 4, 1]	[1, 4, 2, 3]	[2, 1, 3, 4]	[3, 4, 1, 2]	[3, 1, 4, 2]	9
86	b5	biology	[4, 1, 3, 2]	[3, 1, 2, 4]	[1, 2, 4, 3]	[1, 3, 4, 2]	[4, 1, 3, 2]	[3, 4, 1, 2]	10
86	p2	physics	[4, 3, 1, 2]	[4, 2, 1, 3]	[4, 1, 3, 2]	[1, 4, 3, 2]	[4, 2, 1, 3]	[2, 3, 4, 1]	11
86	p3	physics	[3, 2, 4, 1]	[3, 4, 2, 1]	[2, 4, 1, 3]	[2, 3, 1, 4]	[3, 4, 2, 1]	[2, 4, 1, 3]	12
87	p1	physics	[1, 4, 2, 3]	[4, 3, 1, 2]	[4, 3, 1, 2]	[3, 4, 1, 2]	[2, 3, 4, 1]	[3, 2, 4, 1]	1
87	b0	biology	[3, 4, 2, 1]	[1, 2, 3, 4]	[4, 2, 3, 1]	[2, 4, 1, 3]	[3, 2, 1, 4]	[1, 3, 4, 2]	2
87	b5	biology	[2, 4, 1, 3]	[2, 1, 3, 4]	[3, 1, 4, 2]	[4, 2, 3, 1]	[3, 4, 2, 1]	[1, 2, 3, 4]	3
87	p4	physics	[1, 2, 3, 4]	[1, 2, 4, 3]	[3, 1, 4, 2]	[2, 1, 4, 3]	[1, 4, 3, 2]	[4, 1, 3, 2]	4
87	b4	biology	[4, 2, 1, 3]	[4, 1, 2, 3]	[1, 4, 3, 2]	[4, 3, 1, 2]	[3, 2, 1, 4]	[1, 2, 3, 4]	5
87	b1	biology	[2, 1, 4, 3]	[1, 3, 4, 2]	[1, 4, 3, 2]	[4, 1, 2, 3]	[2, 1, 3, 4]	[4, 3, 1, 2]	6
87	b2	biology	[2, 3, 1, 4]	[4, 1, 2, 3]	[3, 4, 1, 2]	[1, 4, 3, 2]	[3, 2, 4, 1]	[1, 3, 2, 4]	7
87	p0	physics	[3, 4, 1, 2]	[4, 2, 1, 3]	[1, 4, 3, 2]	[3, 1, 4, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	8
87	b3	biology	[4, 1, 2, 3]	[3, 2, 4, 1]	[4, 3, 2, 1]	[4, 3, 1, 2]	[4, 3, 1, 2]	[3, 1, 2, 4]	9
87	p5	physics	[1, 3, 2, 4]	[3, 4, 2, 1]	[2, 3, 4, 1]	[3, 2, 4, 1]	[3, 2, 4, 1]	[3, 2, 1, 4]	10
87	p3	physics	[1, 2, 4, 3]	[4, 2, 3, 1]	[1, 3, 2, 4]	[2, 1, 3, 4]	[3, 1, 4, 2]	[2, 4, 1, 3]	11
87	p2	physics	[1, 2, 3, 4]	[4, 2, 1, 3]	[2, 4, 1, 3]	[4, 2, 3, 1]	[1, 4, 3, 2]	[1, 3, 2, 4]	12
88	b4	biology	[1, 3, 2, 4]	[3, 4, 2, 1]	[2, 4, 1, 3]	[3, 4, 2, 1]	[4, 3, 1, 2]	[4, 3, 1, 2]	1
88	b5	biology	[2, 1, 4, 3]	[3, 2, 1, 4]	[3, 2, 4, 1]	[3, 4, 2, 1]	[3, 2, 1, 4]	[3, 4, 2, 1]	2
88	p2	physics	[1, 2, 3, 4]	[2, 1, 3, 4]	[2, 1, 4, 3]	[3, 1, 2, 4]	[4, 3, 1, 2]	[2, 1, 3, 4]	3
88	b1	biology	[2, 4, 3, 1]	[2, 1, 3, 4]	[3, 2, 4, 1]	[2, 4, 3, 1]	[4, 3, 2, 1]	[4, 1, 2, 3]	4
88	p4	physics	[2, 4, 3, 1]	[3, 2, 4, 1]	[4, 2, 3, 1]	[2, 1, 4, 3]	[1, 2, 3, 4]	[2, 3, 1, 4]	5
88	p5	physics	[1, 2, 4, 3]	[3, 1, 2, 4]	[1, 2, 3, 4]	[4, 1, 3, 2]	[3, 2, 1, 4]	[1, 4, 2, 3]	6
88	p1	physics	[1, 4, 2, 3]	[4, 3, 1, 2]	[1, 4, 2, 3]	[4, 2, 1, 3]	[2, 1, 4, 3]	[2, 3, 1, 4]	7
88	b0	biology	[3, 1, 2, 4]	[3, 2, 1, 4]	[3, 1, 4, 2]	[1, 3, 2, 4]	[4, 3, 2, 1]	[2, 4, 3, 1]	8
88	p0	physics	[3, 4, 1, 2]	[1, 2, 3, 4]	[3, 2, 4, 1]	[1, 3, 2, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	9
88	b3	biology	[1, 2, 3, 4]	[2, 4, 3, 1]	[3, 4, 1, 2]	[1, 4, 3, 2]	[4, 1, 3, 2]	[4, 3, 2, 1]	10
88	p3	physics	[4, 2, 3, 1]	[4, 3, 2, 1]	[4, 2, 1, 3]	[4, 2, 1, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	11
88	b2	biology	[1, 4, 3, 2]	[3, 4, 2, 1]	[2, 3, 4, 1]	[2, 1, 3, 4]	[4, 1, 3, 2]	[2, 1, 3, 4]	12
89	b3	biology	[2, 4, 3, 1]	[1, 4, 2, 3]	[1, 3, 2, 4]	[4, 1, 2, 3]	[4, 3, 1, 2]	[2, 3, 4, 1]	1
89	b0	biology	[4, 3, 1, 2]	[3, 2, 4, 1]	[2, 3, 4, 1]	[2, 4, 3, 1]	[1, 4, 2, 3]	[2, 4, 1, 3]	2
89	p1	physics	[4, 2, 3, 1]	[1, 2, 3, 4]	[3, 1, 4, 2]	[3, 2, 1, 4]	[2, 3, 1, 4]	[1, 2, 4, 3]	3
89	p4	physics	[1, 4, 2, 3]	[3, 4, 1, 2]	[3, 4, 2, 1]	[2, 4, 1, 3]	[1, 3, 4, 2]	[1, 4, 2, 3]	4
89	p3	physics	[4, 1, 3, 2]	[4, 2, 1, 3]	[3, 2, 4, 1]	[4, 3, 2, 1]	[1, 4, 2, 3]	[2, 3, 4, 1]	5
89	b4	biology	[1, 2, 3, 4]	[2, 3, 1, 4]	[1, 3, 2, 4]	[1, 3, 2, 4]	[2, 1, 3, 4]	[1, 4, 3, 2]	6
89	b5	biology	[1, 3, 4, 2]	[3, 2, 1, 4]	[2, 3, 4, 1]	[3, 4, 2, 1]	[2, 3, 4, 1]	[4, 3, 1, 2]	7
89	p5	physics	[2, 3, 1, 4]	[3, 4, 2, 1]	[3, 1, 2, 4]	[2, 1, 3, 4]	[1, 2, 3, 4]	[1, 3, 2, 4]	8
89	b2	biology	[2, 1, 3, 4]	[2, 3, 4, 1]	[2, 1, 4, 3]	[4, 1, 3, 2]	[2, 4, 3, 1]	[1, 3, 2, 4]	9
89	p2	physics	[2, 1, 3, 4]	[2, 3, 4, 1]	[4, 2, 3, 1]	[1, 2, 4, 3]	[4, 1, 3, 2]	[3, 4, 2, 1]	10
89	p0	physics	[4, 3, 2, 1]	[1, 4, 2, 3]	[1, 4, 2, 3]	[4, 1, 3, 2]	[3, 1, 2, 4]	[4, 1, 2, 3]	11
89	b1	biology	[1, 3, 2, 4]	[1, 3, 2, 4]	[4, 2, 1, 3]	[4, 3, 2, 1]	[3, 1, 4, 2]	[1, 2, 4, 3]	12
90	p1	physics	[3, 1, 2, 4]	[1, 2, 3, 4]	[4, 3, 2, 1]	[4, 2, 1, 3]	[1, 3, 2, 4]	[2, 3, 4, 1]	1
90	p2	physics	[1, 3, 2, 4]	[2, 3, 4, 1]	[1, 4, 3, 2]	[1, 2, 4, 3]	[2, 3, 4, 1]	[4, 1, 3, 2]	2
90	b0	biology	[4, 1, 3, 2]	[2, 1, 3, 4]	[3, 2, 1, 4]	[4, 3, 2, 1]	[1, 2, 3, 4]	[1, 4, 3, 2]	3
90	b2	biology	[2, 4, 3, 1]	[4, 1, 2, 3]	[4, 2, 1, 3]	[3, 2, 4, 1]	[3, 2, 1, 4]	[4, 1, 3, 2]	4
90	b3	biology	[1, 4, 2, 3]	[2, 1, 3, 4]	[1, 4, 3, 2]	[1, 4, 2, 3]	[1, 2, 4, 3]	[2, 3, 4, 1]	5
90	b4	biology	[4, 3, 1, 2]	[1, 4, 3, 2]	[2, 1, 3, 4]	[4, 1, 2, 3]	[1, 4, 2, 3]	[4, 3, 2, 1]	6
90	b1	biology	[1, 2, 4, 3]	[4, 3, 1, 2]	[3, 4, 1, 2]	[3, 1, 4, 2]	[3, 1, 2, 4]	[2, 1, 3, 4]	7
90	p4	physics	[4, 1, 2, 3]	[4, 3, 2, 1]	[3, 2, 1, 4]	[2, 3, 4, 1]	[1, 4, 3, 2]	[1, 2, 4, 3]	8
90	p5	physics	[4, 3, 2, 1]	[1, 3, 2, 4]	[4, 1, 3, 2]	[4, 3, 1, 2]	[3, 1, 2, 4]	[2, 3, 4, 1]	9
90	p3	physics	[4, 2, 1, 3]	[2, 3, 1, 4]	[3, 2, 4, 1]	[4, 2, 1, 3]	[1, 3, 4, 2]	[2, 1, 4, 3]	10
90	p0	physics	[3, 2, 4, 1]	[2, 3, 1, 4]	[4, 2, 3, 1]	[2, 1, 3, 4]	[1, 2, 3, 4]	[1, 3, 2, 4]	11
90	b5	biology	[2, 1, 4, 3]	[3, 4, 2, 1]	[4, 2, 3, 1]	[4, 1, 3, 2]	[2, 3, 4, 1]	[2, 1, 3, 4]	12
91	b0	biology	[4, 3, 2, 1]	[1, 2, 3, 4]	[3, 4, 2, 1]	[2, 3, 4, 1]	[4, 2, 1, 3]	[2, 3, 1, 4]	1
91	b5	biology	[3, 4, 1, 2]	[4, 1, 2, 3]	[2, 1, 4, 3]	[1, 3, 4, 2]	[2, 3, 1, 4]	[4, 1, 2, 3]	2
91	b2	biology	[4, 3, 2, 1]	[4, 1, 2, 3]	[2, 4, 1, 3]	[3, 1, 2, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	3
91	b3	biology	[4, 3, 2, 1]	[3, 2, 1, 4]	[1, 2, 3, 4]	[3, 1, 2, 4]	[3, 2, 1, 4]	[2, 1, 4, 3]	4
91	p5	physics	[3, 2, 4, 1]	[1, 4, 3, 2]	[1, 4, 2, 3]	[2, 4, 1, 3]	[1, 4, 3, 2]	[3, 2, 1, 4]	5
91	p3	physics	[2, 3, 4, 1]	[3, 2, 1, 4]	[3, 2, 4, 1]	[3, 4, 1, 2]	[2, 1, 4, 3]	[4, 3, 1, 2]	6
91	p2	physics	[1, 2, 3, 4]	[1, 2, 4, 3]	[3, 4, 1, 2]	[4, 1, 3, 2]	[4, 3, 1, 2]	[1, 3, 2, 4]	7
91	b4	biology	[2, 4, 3, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	[4, 1, 2, 3]	[2, 3, 4, 1]	[4, 1, 2, 3]	8
91	b1	biology	[2, 3, 4, 1]	[1, 4, 3, 2]	[2, 4, 3, 1]	[4, 1, 2, 3]	[1, 4, 2, 3]	[4, 1, 2, 3]	9
91	p1	physics	[3, 2, 1, 4]	[4, 2, 1, 3]	[3, 4, 1, 2]	[1, 3, 4, 2]	[3, 1, 2, 4]	[4, 1, 2, 3]	10
91	p4	physics	[1, 4, 2, 3]	[4, 1, 2, 3]	[2, 3, 4, 1]	[3, 4, 1, 2]	[3, 2, 1, 4]	[3, 4, 1, 2]	11
91	p0	physics	[4, 1, 2, 3]	[1, 2, 4, 3]	[1, 4, 3, 2]	[2, 4, 1, 3]	[3, 2, 1, 4]	[4, 2, 3, 1]	12
92	p1	physics	[2, 3, 1, 4]	[1, 4, 2, 3]	[3, 2, 1, 4]	[3, 4, 1, 2]	[1, 3, 2, 4]	[3, 1, 4, 2]	1
